[2025-01-22 11:23:57,430] [140364778587968] DEBUG	logging.py - wrapper:129 -> [START] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_manifest_generator.py[61]:add_ait_measures(<ait_sdk.common.files.ait_manifest_generator.AITManifestGenerator object at 0x7fa903fdabb0>)
[2025-01-22 11:23:57,431] [140364778587968] DEBUG	logging.py - wrapper:137 -> [END] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_manifest_generator.py[61]:add_ait_measures()
[2025-01-22 11:23:57,431] [140364778587968] DEBUG	logging.py - wrapper:129 -> [START] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_manifest_generator.py[68]:add_ait_resources(<ait_sdk.common.files.ait_manifest_generator.AITManifestGenerator object at 0x7fa903fdabb0>)
[2025-01-22 11:23:57,431] [140364778587968] DEBUG	logging.py - wrapper:137 -> [END] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_manifest_generator.py[68]:add_ait_resources()
[2025-01-22 11:23:57,431] [140364778587968] DEBUG	logging.py - wrapper:129 -> [START] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_manifest_generator.py[73]:add_ait_resources(<ait_sdk.common.files.ait_manifest_generator.AITManifestGenerator object at 0x7fa903fdabb0>)
[2025-01-22 11:23:57,431] [140364778587968] DEBUG	logging.py - wrapper:137 -> [END] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_manifest_generator.py[73]:add_ait_resources()
[2025-01-22 11:23:57,431] [140364778587968] DEBUG	logging.py - wrapper:129 -> [START] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_manifest_generator.py[81]:add_ait_downloads(<ait_sdk.common.files.ait_manifest_generator.AITManifestGenerator object at 0x7fa903fdabb0>)
[2025-01-22 11:23:57,431] [140364778587968] DEBUG	logging.py - wrapper:137 -> [END] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_manifest_generator.py[81]:add_ait_downloads()
[2025-01-22 11:23:57,432] [140364778587968] DEBUG	logging.py - wrapper:129 -> [START] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_manifest_generator.py[85]:write(<ait_sdk.common.files.ait_manifest_generator.AITManifestGenerator object at 0x7fa903fdabb0>)
[2025-01-22 11:23:57,432] [140364778587968] DEBUG	logging.py - wrapper:129 -> [START] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_manifest_generator.py[682]:_check_required_items(<ait_sdk.common.files.ait_manifest_generator.AITManifestGenerator object at 0x7fa903fdabb0>)
[2025-01-22 11:23:57,432] [140364778587968] DEBUG	logging.py - wrapper:137 -> [END] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_manifest_generator.py[682]:_check_required_items()
[2025-01-22 11:23:57,432] [140364778587968] DEBUG	logging.py - wrapper:129 -> [START] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_manifest_generator.py[684]:_check_format_items(<ait_sdk.common.files.ait_manifest_generator.AITManifestGenerator object at 0x7fa903fdabb0>)
[2025-01-22 11:23:57,433] [140364778587968] DEBUG	logging.py - wrapper:137 -> [END] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_manifest_generator.py[684]:_check_format_items()
[2025-01-22 11:23:57,435] [140364778587968] DEBUG	logging.py - wrapper:135 -> [END] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_manifest_generator.py[85]:write() = /workdir/root/develop/ait.manifest.json
[2025-01-22 11:23:57,444] [140364778587968] DEBUG	logging.py - wrapper:129 -> [START] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_input_generator.py[8]:add_ait_inventories(<ait_sdk.common.files.ait_input_generator.AITInputGenerator object at 0x7fa903fdae20>)
[2025-01-22 11:23:57,445] [140364778587968] DEBUG	logging.py - wrapper:137 -> [END] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_input_generator.py[8]:add_ait_inventories()
[2025-01-22 11:23:57,445] [140364778587968] DEBUG	logging.py - wrapper:129 -> [START] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_input_generator.py[10]:add_ait_inventories(<ait_sdk.common.files.ait_input_generator.AITInputGenerator object at 0x7fa903fdae20>)
[2025-01-22 11:23:57,445] [140364778587968] DEBUG	logging.py - wrapper:137 -> [END] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_input_generator.py[10]:add_ait_inventories()
[2025-01-22 11:23:57,445] [140364778587968] DEBUG	logging.py - wrapper:129 -> [START] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_input_generator.py[12]:set_ait_params(<ait_sdk.common.files.ait_input_generator.AITInputGenerator object at 0x7fa903fdae20>)
[2025-01-22 11:23:57,446] [140364778587968] DEBUG	logging.py - wrapper:137 -> [END] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_input_generator.py[12]:set_ait_params()
[2025-01-22 11:23:57,446] [140364778587968] DEBUG	logging.py - wrapper:129 -> [START] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_input_generator.py[14]:set_ait_params(<ait_sdk.common.files.ait_input_generator.AITInputGenerator object at 0x7fa903fdae20>)
[2025-01-22 11:23:57,446] [140364778587968] DEBUG	logging.py - wrapper:137 -> [END] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_input_generator.py[14]:set_ait_params()
[2025-01-22 11:23:57,446] [140364778587968] DEBUG	logging.py - wrapper:129 -> [START] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_input_generator.py[16]:write(<ait_sdk.common.files.ait_input_generator.AITInputGenerator object at 0x7fa903fdae20>)
[2025-01-22 11:23:57,453] [140364778587968] DEBUG	logging.py - wrapper:135 -> [END] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_input_generator.py[16]:write() = /usr/local/qai/mnt/ip/job_args/1/1/ait.input.json
[2025-01-22 11:23:57,461] [140364778587968] DEBUG	logging.py - wrapper:129 -> [START] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_output.py[10]:__init__(<ait_sdk.common.files.ait_output.AITOutput object at 0x7fa903fd7130>,<ait_sdk.common.files.ait_manifest.AITManifest object at 0x7fa903fd7100>)
[2025-01-22 11:23:57,461] [140364778587968] DEBUG	logging.py - wrapper:137 -> [END] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_output.py[10]:__init__()
[2025-01-22 11:23:57,462] [140364778587968] DEBUG	logging.py - wrapper:129 -> [START] /usr/local/lib/python3.9/site-packages/ait_sdk/develop/ait_path_helper.py[21]:__init__(<ait_sdk.develop.ait_path_helper.AITPathHelper object at 0x7fa903fd7190>)
[2025-01-22 11:23:57,463] [140364778587968] DEBUG	logging.py - wrapper:137 -> [END] /usr/local/lib/python3.9/site-packages/ait_sdk/develop/ait_path_helper.py[21]:__init__()
[2025-01-22 11:23:57,463] [140364778587968] DEBUG	logging.py - wrapper:129 -> [START] /usr/local/lib/python3.9/site-packages/ait_sdk/develop/ait_path_helper.py[23]:get_input_file_path(<ait_sdk.develop.ait_path_helper.AITPathHelper object at 0x7fa903fd7190>)
[2025-01-22 11:23:57,463] [140364778587968] DEBUG	logging.py - wrapper:135 -> [END] /usr/local/lib/python3.9/site-packages/ait_sdk/develop/ait_path_helper.py[23]:get_input_file_path() = /usr/local/qai/mnt/ip/job_args/1/1/ait.input.json
[2025-01-22 11:23:57,463] [140364778587968] DEBUG	logging.py - wrapper:129 -> [START] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_input.py[23]:read_json(<ait_sdk.common.files.ait_input.AITInput object at 0x7fa903fd7160>,/usr/local/qai/mnt/ip/job_args/1/1/ait.input.json)
[2025-01-22 11:23:57,467] [140364778587968] DEBUG	logging.py - wrapper:137 -> [END] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_input.py[23]:read_json()
[2025-01-22 11:23:57,467] [140364778587968] DEBUG	logging.py - wrapper:129 -> [START] /usr/local/lib/python3.9/site-packages/ait_sdk/develop/ait_path_helper.py[24]:get_manifest_file_path(<ait_sdk.develop.ait_path_helper.AITPathHelper object at 0x7fa903fd7190>)
[2025-01-22 11:23:57,467] [140364778587968] DEBUG	logging.py - wrapper:135 -> [END] /usr/local/lib/python3.9/site-packages/ait_sdk/develop/ait_path_helper.py[24]:get_manifest_file_path() = /workdir/root/develop/ait.manifest.json
[2025-01-22 11:23:57,468] [140364778587968] DEBUG	logging.py - wrapper:129 -> [START] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_manifest.py[24]:read_json(<ait_sdk.common.files.ait_manifest.AITManifest object at 0x7fa903fd7100>,/workdir/root/develop/ait.manifest.json)
[2025-01-22 11:23:57,469] [140364778587968] DEBUG	logging.py - wrapper:137 -> [END] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_manifest.py[24]:read_json()
[2025-01-22 11:23:57,603] [140364778587968] DEBUG	logging.py - wrapper:129 -> [START] /usr/local/lib/python3.9/site-packages/ait_sdk/develop/annotation.py[6]:main()
[2025-01-22 11:23:57,604] [140364778587968] DEBUG	logging.py - wrapper:129 -> [START] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_input.py[11]:get_inventory_path(<ait_sdk.common.files.ait_input.AITInput object at 0x7fa903fd7160>,trained_model)
[2025-01-22 11:23:57,605] [140364778587968] DEBUG	logging.py - wrapper:129 -> [START] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_input.py[131]:_find_value(<ait_sdk.common.files.ait_input.AITInput object at 0x7fa903fd7160>,Inventories,trained_model)
[2025-01-22 11:23:57,605] [140364778587968] DEBUG	logging.py - wrapper:135 -> [END] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_input.py[131]:_find_value() = /usr/local/qai/inventory/models/best_model.pth
